query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2KYW	A	4E2Q	B	0.294710	23.685439
2KYW	A	4E2Q	D	0.294755	23.259407
2KYW	A	2WIN	C	0.295411	69.964277
2KYW	A	4E2S	O	0.295499	23.086793
2KYW	A	1RC6	B	0.295801	21.931712
2KYW	A	4E2S	P	0.295865	23.643181
2KYW	A	4FXG	A	0.296083	72.456884
2KYW	A	4FXK	A	0.296283	69.613217
2KYW	A	1JSY	A	0.296426	38.845849
2KYW	A	3TBC	B	0.296525	23.895606
2KYW	A	4FQP	A	0.296924	35.846897
2KYW	A	1RC6	A	0.297200	21.794495
2KYW	A	1EZU	A	0.297264	13.820275
2KYW	A	4E2Q	K	0.297368	22.869193
2KYW	A	4E2Q	H	0.297424	23.515952
2KYW	A	4E2Q	E	0.297447	23.302360
2KYW	A	2B9U	G	0.297795	15.132746
2KYW	A	3JWN	H	0.298114	26.267851
2KYW	A	3S58	A	0.298137	19.949937
2KYW	A	4E2S	C	0.298160	22.912878
2KYW	A	1XXF	C	0.298169	14.035669
2KYW	A	1YWK	D	0.298328	21.748563
2KYW	A	2X10	A	0.298522	44.911023
2KYW	A	3CG8	A	0.298603	23.259407
2KYW	A	1N26	A	0.298606	32.496154
2KYW	A	2B9U	K	0.298681	15.264338
2KYW	A	3FRP	A	0.298724	61.749494
2KYW	A	2QKI	D	0.298883	70.049982
2KYW	A	4E2S	M	0.298933	23.600847
2KYW	A	4GY4	C	0.299289	24.269322
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2KYY	A	2KYY	A	-0.000000	0.000000
2KYY	A	1DZG	I	0.155769	37.986840
2KYY	A	2ZNH	B	0.156774	39.102430
2KYY	A	1ATH	A	0.158762	35.805028
2KYY	A	2VH4	B	0.160468	34.307434
2KYY	A	1E04	I	0.160503	33.406586
2KYY	A	1JVQ	I	0.162766	37.349699
2KYY	A	1P58	A	0.163025	43.185646
2KYY	A	1P58	C	0.163025	43.185646
2KYY	A	1QMB	A	0.163074	29.137605
2KYY	A	1P58	B	0.163386	43.393548
2KYY	A	1C5G	A	0.164220	36.276714
2KYY	A	3BLB	A	0.164952	102.674242
2KYY	A	1E05	L	0.165008	39.673669
2KYY	A	4EB1	I	0.165343	37.920970
2KYY	A	2WIN	H	0.165466	96.379458
2KYY	A	1JVA	A	0.165487	32.465366
2KYY	A	1E04	L	0.165655	40.828911
2KYY	A	3EOX	A	0.165668	34.292856
2KYY	A	2ANT	L	0.166282	37.429935
2KYY	A	8API	A	0.166349	31.352831
2KYY	A	2I07	B	0.166481	100.119928
2KYY	A	1MTP	A	0.166547	28.965497
2KYY	A	2WIN	F	0.166586	96.555683
2KYY	A	3IYU	X	0.166620	72.801099
2KYY	A	4AQH	C	0.167603	33.660065
2KYY	A	2VH4	A	0.167663	33.778692
2KYY	A	1DZH	I	0.167804	36.932371
2KYY	A	2FYV	A	0.167841	110.031814
2KYY	A	2HR0	B	0.167843	87.795216
2KYY	A	4AQH	A	0.167846	34.249088
2KYY	A	3EJS	A	0.167866	95.084173
2KYY	A	2WIN	B	0.167887	97.836598
2KYY	A	7API	A	0.168084	30.594117
2KYY	A	2F1B	A	0.168107	111.036030
2KYY	A	2WIN	D	0.168562	98.183502
2KYY	A	2B4X	I	0.168686	39.140772
2KYY	A	1BR8	I	0.168704	36.207734
2KYY	A	3QTD	C	0.168865	43.566042
2KYY	A	1ATT	B	0.168966	35.085610
2KYY	A	1R34	A	0.169344	109.813478
2KYY	A	1QWU	A	0.169366	110.177130
2KYY	A	3QTD	B	0.169445	43.737855
2KYY	A	2F7Q	A	0.169868	109.544512
2KYY	A	1E03	L	0.170101	37.709415
2KYY	A	4AQH	B	0.170116	34.612137
2KYY	A	2F7R	A	0.170191	110.140819
2KYY	A	2VHH	D	0.170228	31.780497
2KYY	A	1TQT	A	0.170258	110.272390
2KYY	A	2ALW	A	0.170284	109.256579
2KYY	A	3EJQ	A	0.170717	94.270886
2KYY	A	1YXA	A	0.171053	33.436507
2KYY	A	4EB1	L	0.171086	38.431758
2KYY	A	4AWR	L	0.171157	37.629775
2KYY	A	3QTD	D	0.171170	43.669211
2KYY	A	4DY7	F	0.171183	35.791060
2KYY	A	2F1A	A	0.171200	110.136279
2KYY	A	3QTD	A	0.171203	44.022721
2KYY	A	3D4Z	A	0.171381	97.734334
2KYY	A	1TQV	A	0.171499	110.068161
2KYY	A	2VHH	B	0.171604	32.062439
2KYY	A	2DUT	C	0.171691	29.647934
2KYY	A	2DUT	A	0.171691	29.647934
2KYY	A	2DUT	B	0.171691	29.647934
2KYY	A	2DUT	D	0.171691	29.647934
2KYY	A	1LK6	L	0.171710	37.563280
2KYY	A	2HIJ	I	0.171713	34.176015
2KYY	A	1ATT	A	0.171769	36.013886
2KYY	A	1R33	A	0.171784	110.358507
2KYY	A	1TQS	A	0.171901	102.323018
2KYY	A	2F18	A	0.171998	109.854449
2KYY	A	1PS3	A	0.172454	109.813478
2KYY	A	9API	A	0.172572	30.166206
2KYY	A	1R1L	I	0.172613	37.643060
2KYY	A	4AU2	D	0.172746	32.155870
2KYY	A	2VHI	E	0.172832	30.805844
2KYY	A	1TQW	A	0.172917	110.195281
2KYY	A	3EJT	A	0.172973	88.374204
2KYY	A	2XWB	D	0.173079	97.765024
2KYY	A	2VHH	C	0.173191	32.249031
2KYY	A	3CVM	B	0.173418	37.656341
2KYY	A	1LK6	I	0.173422	37.483330
2KYY	A	3D2O	B	0.173657	23.021729
2KYY	A	2A73	B	0.173820	107.158761
2KYY	A	3D51	A	0.173837	108.788786
2KYY	A	3G6J	B	0.173973	93.273791
2KYY	A	3CVM	A	0.174018	37.709415
2KYY	A	2ANT	I	0.174122	34.322005
2KYY	A	2HIJ	L	0.174144	39.924930
2KYY	A	1HXK	A	0.174293	110.013636
2KYY	A	1UM2	A	0.174632	31.685959
2KYY	A	1LQ8	E	0.174668	27.928480
2KYY	A	2VHI	D	0.174777	31.527766
2KYY	A	2VHI	C	0.174777	31.527766
2KYY	A	2VDY	A	0.174891	33.585711
2KYY	A	3DRU	B	0.174930	31.256999
2KYY	A	2VHI	G	0.174999	31.432467
2KYY	A	2F7O	A	0.175264	109.398355
2KYY	A	2XWJ	F	0.175286	98.661036
2KYY	A	2OW7	A	0.175403	97.775252
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2KZW	A	2KZW	A	0.000000	0.000000
2KZW	A	2RL0	L	0.054014	31.843367
2KZW	A	1MV3	A	0.067978	28.425341
2KZW	A	3TIQ	B	0.077046	29.478806
2KZW	A	3TIP	A	0.077603	13.711309
2KZW	A	3TIQ	A	0.081977	25.942244
2KZW	A	3FM7	D	0.082354	26.907248
2KZW	A	2KLW	A	0.085508	24.392622
2KZW	A	4AUO	F	0.088022	26.514147
2KZW	A	3DMW	A	0.090398	25.377155
2KZW	A	3NK4	D	0.091053	33.271610
2KZW	A	3QXD	F	0.091053	33.271610
2KZW	A	4AUO	G	0.092845	25.592968
2KZW	A	4AUO	C	0.092909	24.718414
2KZW	A	1D9K	P	0.093258	32.939338
2KZW	A	1JL4	C	0.093258	32.939338
2KZW	A	2PG1	L	0.095013	27.604347
2KZW	A	2PG1	K	0.097011	26.758176
2KZW	A	3NZ3	A	0.102120	17.117243
2KZW	A	4AUO	H	0.102141	26.627054
2KZW	A	2XGF	C	0.113757	24.637370
2KZW	A	3DMW	C	0.113849	26.305893
2KZW	A	2FSE	F	0.114064	33.331667
2KZW	A	1ZGL	C	0.114064	33.331667
2KZW	A	1ZGL	L	0.114064	33.331667
2KZW	A	3A0A	F	0.115473	30.099834
2KZW	A	4GYX	C	0.117208	29.916551
2KZW	A	2D3F	A	0.118566	28.530685
2KZW	A	2D3F	C	0.118566	28.530685
2KZW	A	1X1K	E	0.118566	28.530685
2KZW	A	1WGS	A	0.121556	17.029386
2KZW	A	2LMO	C	0.121654	28.513155
2KZW	A	3A1H	C	0.122155	29.189039
2KZW	A	3A1H	E	0.122155	29.189039
2KZW	A	2LMN	C	0.122321	28.618176
2KZW	A	2D3F	B	0.123192	28.106939
2KZW	A	1ZGL	F	0.124758	32.619013
2KZW	A	2RL0	C	0.125071	31.937439
2KZW	A	3NK3	D	0.126327	33.749074
2KZW	A	1Q9G	A	0.126956	17.349352
2KZW	A	3FM7	C	0.127844	29.461840
2KZW	A	2XGF	B	0.128350	26.476405
2KZW	A	4AUO	D	0.129656	25.787594
2KZW	A	4AUO	E	0.131284	26.324893
2KZW	A	3A19	E	0.132362	29.444864
2KZW	A	3A19	C	0.132362	29.444864
2KZW	A	2LV4	A	0.132451	19.209373
2KZW	A	2PG1	J	0.133969	28.982753
2KZW	A	1X1K	B	0.136197	28.757608
2KZW	A	1X1K	A	0.136197	28.757608
2KZW	A	2D3F	D	0.137661	28.583212
2KZW	A	2D3F	E	0.137661	28.583212
2KZW	A	2D3F	F	0.137661	28.583212
2KZW	A	1X1K	C	0.137661	28.583212
2KZW	A	1X1K	D	0.137661	28.583212
2KZW	A	2LMO	B	0.138358	28.407745
2KZW	A	3DMW	B	0.138910	26.153394
2KZW	A	2XGF	A	0.140288	28.160256
2KZW	A	3A0M	A	0.140411	28.565714
2KZW	A	3ADM	D	0.140411	28.565714
2KZW	A	3A0A	A	0.140486	30.347982
2KZW	A	1ZGL	I	0.142940	33.585711
2KZW	A	3A0M	D	0.144458	29.495762
2KZW	A	3A1H	D	0.144458	29.495762
2KZW	A	2LMQ	N	0.144974	29.137605
2KZW	A	2KCO	A	0.145116	20.639767
2KZW	A	3A0M	E	0.145159	29.240383
2KZW	A	3A1H	B	0.145159	29.240383
2KZW	A	3Q69	A	0.145296	20.149442
2KZW	A	2RL0	E	0.145748	32.572995
2KZW	A	3ABN	C	0.146458	29.732137
2KZW	A	3ABN	B	0.147065	29.681644
2KZW	A	3ABN	A	0.147464	28.965497
2KZW	A	1MUJ	C	0.147826	33.256578
2KZW	A	2LMQ	H	0.148859	29.376862
2KZW	A	2JQY	A	0.150787	27.658633
2KZW	A	2Y5T	F	0.151343	30.000000
2KZW	A	2LLP	A	0.153337	32.848135
2KZW	A	2YGT	A	0.154215	25.514702
2KZW	A	2BK1	A	0.155920	35.510562
2KZW	A	3A0A	C	0.157263	29.933259
2KZW	A	3V89	A	0.158423	112.765243
2KZW	A	3PGD	F	0.158479	33.286634
2KZW	A	3PGD	C	0.158479	33.286634
2KZW	A	1A0S	R	0.158863	34.292856
2KZW	A	1BKV	A	0.159022	29.782545
2KZW	A	3ZRZ	C	0.159248	32.093613
2KZW	A	3ZRZ	D	0.159248	32.093613
2KZW	A	2PG1	I	0.162029	29.154759
2KZW	A	2ARQ	P	0.162249	32.878564
2KZW	A	2ARR	P	0.162249	32.878564
2KZW	A	3PGU	A	0.162597	45.596052
2KZW	A	1JRR	P	0.163008	33.151169
2KZW	A	3HRZ	B	0.163280	20.976177
2KZW	A	3GLD	B	0.163675	21.424285
2KZW	A	3GIN	B	0.163956	22.781571
2KZW	A	4FOM	A	0.165086	23.043437
2KZW	A	2LFI	A	0.165101	21.517435
2KZW	A	2OFG	X	0.165145	20.420578
2KZW	A	1A0S	P	0.165354	34.554305
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2KZX	A	2KZX	A	0.000000	0.000000
2KZX	A	3OC4	A	0.354693	29.359837
2KZX	A	3OC4	B	0.364410	30.149627
2KZX	A	3TON	B	0.368967	71.084457
2KZX	A	3TON	A	0.369555	70.363343
2KZX	A	1PVG	A	0.370681	30.708305
2KZX	A	3FOS	B	0.372817	19.339080
2KZX	A	3HNN	C	0.373693	22.494444
2KZX	A	1WE5	A	0.374599	60.794737
2KZX	A	3TOP	B	0.375318	71.742595
2KZX	A	3TOP	A	0.375353	71.168813
2KZX	A	2X2J	C	0.375418	72.104091
2KZX	A	2X2J	A	0.376200	72.214957
2KZX	A	1PVG	B	0.376925	31.384710
2KZX	A	2X2H	C	0.379333	72.311825
2KZX	A	2X2I	C	0.379342	71.847060
2KZX	A	1GM9	B	0.379613	43.657760
2KZX	A	1ULV	A	0.380114	101.449495
2KZX	A	4DUH	B	0.380193	18.734994
2KZX	A	2X2H	B	0.380594	72.725511
2KZX	A	3FOS	A	0.380699	22.068076
2KZX	A	1UG9	A	0.380767	101.103907
2KZX	A	3VB9	C	0.380779	32.449961
2KZX	A	3G7E	A	0.380914	18.384776
2KZX	A	2X2I	A	0.382254	72.027772
2KZX	A	3L4Z	A	0.382285	70.978870
2KZX	A	3LPP	A	0.382536	73.239334
2KZX	A	3MI6	C	0.382735	54.589376
2KZX	A	1WE5	B	0.383068	59.749477
2KZX	A	3MI6	B	0.383318	53.842363
2KZX	A	1ATU	A	0.383561	33.896903
2KZX	A	4GKP	B	0.383665	23.280893
2KZX	A	1PYY	A	0.384187	54.405882
2KZX	A	3GJ5	C	0.384644	18.275667
2KZX	A	2X2H	D	0.384808	72.746134
2KZX	A	2X2I	B	0.384823	70.632854
2KZX	A	2X2H	A	0.384829	71.456280
2KZX	A	1T7W	A	0.384981	32.434549
2KZX	A	3GJ7	C	0.385124	17.916473
2KZX	A	3HNN	A	0.385431	24.020824
2KZX	A	3GJ5	A	0.385506	18.220867
2KZX	A	3LPO	D	0.385638	73.925638
2KZX	A	3GA2	A	0.385723	22.248595
2KZX	A	2QMJ	A	0.385926	70.788417
2KZX	A	1H2G	B	0.385932	44.034078
2KZX	A	3LPO	A	0.386855	73.396185
2KZX	A	2X2I	D	0.386892	72.104091
2KZX	A	1JQM	B	0.387125	55.443665
2KZX	A	3L4X	A	0.387155	71.316197
2KZX	A	3CTT	A	0.387261	71.449283
2KZX	A	3IUM	A	0.387283	57.922362
2KZX	A	1WE5	F	0.387326	60.274373
2KZX	A	3LPO	C	0.387364	74.060786
2KZX	A	1L9Z	C	0.387409	85.539465
2KZX	A	4FEK	B	0.387411	22.135944
2KZX	A	3LPO	B	0.387524	73.966209
2KZX	A	1ZXN	D	0.387579	35.805028
2KZX	A	2XVK	A	0.387699	80.969130
2KZX	A	2WZS	B	0.387699	69.505395
2KZX	A	2XVG	A	0.388033	80.430094
2KZX	A	1WE5	E	0.388165	59.908263
2KZX	A	3FN9	D	0.388229	60.621778
2KZX	A	3TSY	A	0.388235	81.172655
2KZX	A	2XVL	A	0.388265	79.755878
2KZX	A	2QKY	B	0.388343	57.697487
2KZX	A	2X2J	D	0.388481	71.505245
2KZX	A	3GJ8	C	0.388841	18.574176
2KZX	A	1XSK	B	0.389094	71.119618
2KZX	A	1GM8	B	0.389334	43.783559
2KZX	A	2WZS	E	0.389401	70.334913
2KZX	A	2GAG	A	0.389479	74.846510
2KZX	A	3GJ4	A	0.389546	18.220867
2KZX	A	2WVZ	D	0.389570	70.950687
2KZX	A	3L4W	A	0.389696	70.021425
2KZX	A	2WW1	D	0.389803	69.799713
2KZX	A	2WW1	C	0.389957	69.584481
2KZX	A	2XN1	C	0.390059	66.166457
2KZX	A	3LPP	B	0.390462	74.161985
2KZX	A	1FXH	B	0.390469	44.474712
2KZX	A	1U0K	B	0.390724	24.020824
2KZX	A	2CKJ	A	0.390946	134.747913
2KZX	A	2QLY	A	0.391032	69.735213
2KZX	A	2P3Y	A	0.391146	32.341923
2KZX	A	2X2J	B	0.391151	72.006944
2KZX	A	3K1L	A	0.391253	28.757608
2KZX	A	1T7Y	A	0.391350	32.924155
2KZX	A	2CKJ	D	0.391378	137.010948
2KZX	A	1L9U	L	0.391415	83.228601
2KZX	A	1FXV	B	0.391431	44.452222
2KZX	A	2WW1	A	0.391513	69.921384
2KZX	A	1L9U	C	0.391562	83.252628
2KZX	A	3LPP	C	0.391670	73.389373
2KZX	A	4CAT	B	0.391725	47.518417
2KZX	A	4CAT	A	0.391725	47.518417
2KZX	A	4DAK	A	0.391806	23.979158
2KZX	A	2WW1	B	0.391931	69.267597
2KZX	A	4FF6	B	0.392127	31.511903
2KZX	A	3F79	A	0.392139	20.639767
2KZX	A	3TTO	A	0.392305	81.822980
2KZX	A	2WVX	B	0.392346	59.481089
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2L01	A	2L01	A	0.000000	0.000000
2L01	A	2L01	B	0.087064	6.782330
2L01	A	3QHA	A	0.088309	49.091751
2L01	A	1U2W	B	0.089333	14.764823
2L01	A	3E6M	C	0.090395	28.178006
2L01	A	1R23	B	0.090465	12.165525
2L01	A	1NG9	B	0.090642	134.970367
2L01	A	3A9C	A	0.091170	53.619026
2L01	A	3K0S	B	0.091229	132.755414
2L01	A	3E6M	F	0.091323	27.313001
2L01	A	1WBD	B	0.091353	132.026512
2L01	A	3E6M	A	0.091359	28.178006
2L01	A	1WB9	B	0.091459	132.796837
2L01	A	1NNE	A	0.091676	144.519895
2L01	A	3VM6	A	0.091940	58.514955
2L01	A	2ZME	B	0.092112	38.209946
2L01	A	3RBW	B	0.092124	25.514702
2L01	A	1R1T	A	0.092129	10.816654
2L01	A	1U2W	C	0.092133	9.539392
2L01	A	1W7A	B	0.092366	134.532524
2L01	A	2ZYD	A	0.092448	90.879040
2L01	A	3RBW	A	0.092525	26.400758
2L01	A	3CUO	D	0.092691	11.445523
2L01	A	1OH6	B	0.092770	132.759180
2L01	A	3U44	B	0.092805	224.339029
2L01	A	3DPI	B	0.092810	50.921508
2L01	A	2IVO	C	0.092850	51.672043
2L01	A	1WBB	B	0.092854	132.774244
2L01	A	2VWB	A	0.093101	92.606695
2L01	A	1ESQ	B	0.093138	44.440972
2L01	A	1EWQ	A	0.093311	131.624466
2L01	A	3U4Q	B	0.093406	223.206183
2L01	A	1OH8	B	0.093433	131.988636
2L01	A	2P4Q	A	0.093553	93.898882
2L01	A	3A9C	F	0.093671	51.951901
2L01	A	2ZYA	A	0.093710	94.604440
2L01	A	1XZP	A	0.093866	69.821200
2L01	A	1FW6	A	0.094056	125.319591
2L01	A	3E6M	G	0.094346	27.386128
2L01	A	3LFX	C	0.094360	62.506000
2L01	A	1CCW	B	0.094500	101.833197
2L01	A	3EN9	B	0.094566	97.324200
2L01	A	3A11	A	0.094575	52.716221
2L01	A	3FWN	A	0.094588	94.794515
2L01	A	1OH7	B	0.094637	133.712378
2L01	A	3QHA	B	0.094682	49.325450
2L01	A	1A6D	B	0.094852	109.009174
2L01	A	1CB7	B	0.094901	101.823376
2L01	A	1CB7	D	0.094902	101.892100
2L01	A	3VM6	B	0.095015	58.549125
2L01	A	2YKP	A	0.095017	41.279535
2L01	A	1I9C	B	0.095055	100.955436
2L01	A	1SMT	A	0.095175	12.369317
2L01	A	1CCW	D	0.095192	100.975244
2L01	A	1Y4C	A	0.095244	98.310732
2L01	A	1KPO	Q	0.095441	115.887877
2L01	A	2NWC	L	0.095483	116.717608
2L01	A	1I9C	D	0.095504	101.911727
2L01	A	3A11	D	0.095554	53.693575
2L01	A	1KPO	1	0.095600	115.913761
2L01	A	1SVT	L	0.095627	115.918075
2L01	A	2NWC	K	0.095692	116.888836
2L01	A	1XO0	B	0.095722	60.257780
2L01	A	2NWC	N	0.095734	115.935327
2L01	A	2NWC	G	0.095763	117.792190
2L01	A	2ZYG	A	0.095764	94.683684
2L01	A	3DPL	C	0.095785	75.782584
2L01	A	4AKI	A	0.095793	660.794219
2L01	A	3IYG	H	0.095794	96.332757
2L01	A	1J4Z	F	0.095811	115.879247
2L01	A	2E89	A	0.095813	56.991227
2L01	A	4A21	B	0.095861	56.859476
2L01	A	1J4Z	C	0.095864	115.887877
2L01	A	2EU1	D	0.095889	115.000000
2L01	A	3A9C	C	0.095889	52.839379
2L01	A	1J4Z	I	0.095918	115.896506
2L01	A	1J4Z	N	0.095918	115.896506
2L01	A	2WTU	B	0.095923	133.465351
2L01	A	1J4Z	M	0.095971	115.905134
2L01	A	2IVO	B	0.095991	49.919936
2L01	A	2EU1	G	0.095997	115.017390
2L01	A	2VA8	B	0.096013	118.793939
2L01	A	1KPO	O	0.096024	115.913761
2L01	A	1J4Z	B	0.096077	115.922388
2L01	A	1J4Z	L	0.096077	115.922388
2L01	A	3CUO	C	0.096094	11.575837
2L01	A	1J4Z	E	0.096131	115.931014
2L01	A	2NWC	B	0.096155	115.866302
2L01	A	1SS8	E	0.096157	115.935327
2L01	A	4AKH	A	0.096162	650.901682
2L01	A	4AI6	A	0.096172	651.733841
2L01	A	2NWC	J	0.096216	116.974356
2L01	A	1KP8	B	0.096245	114.096450
2L01	A	1GGO	A	0.096254	133.319166
2L01	A	1KPO	Y	0.096288	115.887877
2L01	A	1KP8	G	0.096290	115.956889
2L01	A	3E6M	H	0.096316	26.589472
2L01	A	1SVT	K	0.096317	115.961200
2L01	A	3AM1	A	0.096324	46.615448
2L01	A	1KPO	T	0.096341	115.896506
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2L02	A	2L02	A	0.000000	0.000000
2L02	A	1LVA	A	0.083734	43.943145
2L02	A	2VA8	A	0.086936	115.754050
2L02	A	2VA8	B	0.087092	119.167949
2L02	A	2P6R	A	0.087496	104.120123
2L02	A	2PG4	B	0.090000	9.848858
2L02	A	2PLY	B	0.090666	38.418745
2L02	A	1Z91	A	0.090714	19.723083
2L02	A	3R0A	B	0.090785	17.860571
2L02	A	2UWM	A	0.090913	33.896903
2L02	A	3R0A	A	0.091094	14.560220
2L02	A	1SAX	A	0.091568	15.937377
2L02	A	1UB9	A	0.091667	11.224972
2L02	A	1SFX	B	0.091693	15.620499
2L02	A	2PLY	A	0.091929	39.217343
2L02	A	2PEX	B	0.092815	23.853721
2L02	A	2KKO	A	0.092826	15.297059
2L02	A	2PFB	A	0.093064	17.860571
2L02	A	1TBX	A	0.093473	14.247807
2L02	A	2PEX	A	0.093652	23.769729
2L02	A	2ZL0	B	0.094518	23.345235
2L02	A	1DDN	C	0.094662	19.287302
2L02	A	2QUF	A	0.094824	43.104524
2L02	A	1OKR	B	0.094913	16.911535
2L02	A	1SAX	B	0.094972	16.000000
2L02	A	3D5L	B	0.094988	42.201896
2L02	A	1SD6	A	0.095060	17.117243
2L02	A	1TBX	B	0.095098	10.440307
2L02	A	2O97	A	0.095125	8.000000
2L02	A	1XNS	A	0.095454	60.564016
2L02	A	1OCT	C	0.095467	26.362853
2L02	A	3RTR	A	0.095558	78.974679
2L02	A	2DU9	A	0.095679	21.236761
2L02	A	1SD6	B	0.095698	17.088007
2L02	A	1XO0	A	0.095782	60.597030
2L02	A	2UWM	B	0.095854	31.320920
2L02	A	2HOF	A	0.095913	60.539243
2L02	A	1U9P	A	0.096009	17.435596
2L02	A	2HOF	B	0.096421	60.448325
2L02	A	3DPL	C	0.096527	76.315136
2L02	A	1PVQ	B	0.096785	61.408468
2L02	A	2ZJ5	A	0.096959	95.749674
2L02	A	3RTR	E	0.096998	83.707825
2L02	A	1HF0	B	0.097000	23.021729
2L02	A	1R23	A	0.097026	12.884099
2L02	A	2KKO	B	0.097119	16.186414
2L02	A	2D45	C	0.097164	10.770330
2L02	A	1R7J	A	0.097259	21.400935
2L02	A	2FNP	A	0.097389	27.459060
2L02	A	2L02	B	0.097396	7.483315
2L02	A	2BV6	A	0.097485	17.058722
2L02	A	1DRG	A	0.097503	56.222771
2L02	A	1DDN	D	0.097556	18.654758
2L02	A	1F5T	D	0.097556	18.654758
2L02	A	2HOI	A	0.097583	60.991803
2L02	A	3CRX	A	0.097625	61.636028
2L02	A	1R1T	B	0.097697	10.630146
2L02	A	1CRX	B	0.097735	60.580525
2L02	A	3G3Z	A	0.097780	30.199338
2L02	A	1OKR	A	0.097866	17.146428
2L02	A	1XNS	B	0.098024	61.676576
2L02	A	1U2W	B	0.098028	15.394804
2L02	A	3BPV	A	0.098073	30.708305
2L02	A	1HSJ	B	0.098183	64.753378
2L02	A	3MT6	D	0.098238	23.853721
2L02	A	1PVP	B	0.098244	61.627916
2L02	A	2NYX	D	0.098329	23.173260
2L02	A	2P6U	A	0.098383	99.161484
2L02	A	3CRX	B	0.098385	61.571097
2L02	A	3E6M	G	0.098447	27.946377
2L02	A	3MGV	A	0.098449	61.008196
2L02	A	1Q3V	A	0.098485	61.367744
2L02	A	4CRX	B	0.098492	60.514461
2L02	A	2HOI	H	0.098554	60.663004
2L02	A	3L1P	B	0.098607	28.583212
2L02	A	2CBY	F	0.098627	24.979992
2L02	A	1XO0	B	0.098775	60.827625
2L02	A	1MA7	A	0.098826	61.473572
2L02	A	3C29	A	0.098828	60.975405
2L02	A	3CUO	C	0.098880	11.958261
2L02	A	1DDN	A	0.098921	18.601075
2L02	A	4CRX	A	0.098937	60.844063
2L02	A	3MGV	C	0.099096	61.073726
2L02	A	1KBU	B	0.099119	61.717096
2L02	A	1PVQ	A	0.099215	61.798058
2L02	A	2FNP	B	0.099261	25.573424
2L02	A	2ZJ2	A	0.099341	92.363413
2L02	A	3HLN	R	0.099381	18.761663
2L02	A	1R23	B	0.099398	12.767145
2L02	A	3F6O	B	0.099419	11.000000
2L02	A	1HSJ	A	0.099447	64.815122
2L02	A	1Q3U	E	0.099455	60.041652
2L02	A	3C29	G	0.099476	61.040970
2L02	A	3C29	H	0.099533	60.761830
2L02	A	2CE3	E	0.099560	25.039968
2L02	A	1Q3U	A	0.099566	61.335145
2L02	A	1Q3U	B	0.099586	60.695964
2L02	A	2HOI	B	0.099586	60.695964
2L02	A	3QQS	D	0.099607	55.713553
2L02	A	3C28	B	0.099609	60.555759
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2L06	A	2L06	A	0.000000	0.000000
2L06	A	3OSJ	B	0.071093	10.344080
2L06	A	3OSJ	A	0.071177	10.344080
2L06	A	3OSJ	D	0.071805	10.392305
2L06	A	3NPH	B	0.073346	10.770330
2L06	A	2L3W	A	0.081273	11.045361
2L06	A	2KY4	A	0.082373	11.135529
2L06	A	3VMQ	A	0.083547	27.640550
2L06	A	1YCN	A	0.083934	44.011362
2L06	A	1DK5	A	0.084221	41.364236
2L06	A	3VMS	A	0.084634	25.903668
2L06	A	3VMT	A	0.086541	27.802878
2L06	A	1YCN	B	0.086676	43.266615
2L06	A	1DK5	B	0.086942	44.395946
2L06	A	3VMR	A	0.088112	31.112698
2L06	A	3NB6	A	0.089150	16.370706
2L06	A	2Q4C	B	0.089229	42.308392
2L06	A	1N00	A	0.089618	44.933284
2L06	A	3VMT	B	0.090765	27.766887
2L06	A	3VMS	B	0.090945	24.331050
2L06	A	3CHJ	A	0.091485	43.931765
2L06	A	3CHK	A	0.091540	44.698993
2L06	A	3VMQ	B	0.091644	27.712813
2L06	A	2Q4C	A	0.092897	44.170126
2L06	A	3BRX	A	0.092962	45.321077
2L06	A	3CHL	A	0.093013	40.124805
2L06	A	3O8J	G	0.093923	55.000000
2L06	A	2I40	B	0.094272	39.509493
2L06	A	3O8J	E	0.094596	54.157179
2L06	A	3O8J	C	0.095120	55.072679
2L06	A	3NB7	A	0.095211	14.422205
2L06	A	3O8J	J	0.095718	55.108983
2L06	A	2NVO	A	0.096008	50.705029
2L06	A	1ORP	A	0.096162	18.055470
2L06	A	3T6G	A	0.096211	50.960769
2L06	A	2I40	D	0.096311	39.395431
2L06	A	1AOW	A	0.096457	44.542115
2L06	A	3O8J	A	0.096693	55.812185
2L06	A	3O8J	H	0.096788	55.901699
2L06	A	3DDQ	D	0.096877	38.665230
2L06	A	1H1Q	B	0.097103	39.331921
2L06	A	3OO7	A	0.097114	39.522146
2L06	A	1HAK	A	0.097216	47.042534
2L06	A	1TRO	E	0.097216	13.638182
2L06	A	3O8J	I	0.097422	56.718604
2L06	A	2ZY3	F	0.097452	76.236474
2L06	A	3DDQ	B	0.097521	40.286474
2L06	A	3D3H	A	0.097666	13.674794
2L06	A	2CCH	D	0.097772	35.944402
2L06	A	3O8J	F	0.097839	56.771472
2L06	A	4CTS	A	0.097848	66.977608
