query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3ME1	B	3S3A	A	0.027304	92.924701
3ME1	B	4FAA	A	0.027316	83.916625
3ME1	B	1ERE	C	0.027342	22.847319
3ME1	B	1RPW	D	0.027361	32.939338
3ME1	B	1PS1	B	0.027366	22.068076
3ME1	B	2GBY	B	0.027398	35.227830
3ME1	B	3S3D	A	0.027399	95.551033
3ME1	B	2AO2	C	0.027421	36.414283
3ME1	B	2QPE	A	0.027432	96.498705
3ME1	B	1QVT	B	0.027459	34.597688
3ME1	B	2X8Y	A	0.027468	54.708317
3ME1	B	3V8G	B	0.027509	71.658914
3ME1	B	3KBK	A	0.027521	29.393877
3ME1	B	3V8G	E	0.027556	71.665891
3ME1	B	4A0C	E	0.027564	119.595150
3ME1	B	2X8Z	A	0.027591	57.367238
3ME1	B	1RKW	A	0.027615	31.827661
3ME1	B	3QNQ	D	0.027633	35.930488
3ME1	B	3KBC	C	0.027637	69.785385
3ME1	B	3TUZ	E	0.027644	23.280893
3ME1	B	1RKW	D	0.027683	35.227830
3ME1	B	4AA2	A	0.027687	58.180753
3ME1	B	3V8G	D	0.027690	71.735626
3ME1	B	1HM4	A	0.027713	23.494680
3ME1	C	3ME1	C	0.000000	0.000000
3ME1	C	3ME1	A	0.003964	8.774964
3ME1	C	3ME1	B	0.004136	9.433981
3ME1	C	3K3G	A	0.006733	13.892444
3ME1	C	3K3F	A	0.007626	14.491377
3ME1	C	3M6E	A	0.008705	15.716234
3ME1	C	4EZD	C	0.014350	17.606817
3ME1	C	4EZD	A	0.014370	17.175564
3ME1	C	4EZC	C	0.014505	17.720045
3ME1	C	4EZD	B	0.014582	18.165902
3ME1	C	4EZC	A	0.014814	18.303005
3ME1	C	4EZC	B	0.015168	18.055470
3ME1	C	1H9T	A	0.023224	25.099801
3ME1	C	3V8G	F	0.023925	66.798204
3ME1	C	2ZQP	Y	0.024141	58.369513
3ME1	C	1QVU	B	0.024149	32.924155
3ME1	C	1H9T	B	0.024198	24.779023
3ME1	C	3V8G	C	0.024284	65.954530
3ME1	C	2XSM	O	0.024505	19.974984
3ME1	C	3QNQ	C	0.024563	38.755645
3ME1	C	3QNQ	A	0.024800	37.202150
3ME1	C	1SJJ	A	0.025201	215.918966
3ME1	C	1SJJ	B	0.025350	222.560104
3ME1	C	3QNQ	B	0.025641	37.973675
3ME1	C	1HW2	A	0.025921	24.248711
3ME1	C	3BTL	A	0.025940	29.051678
3ME1	C	3QNQ	D	0.026032	38.366652
3ME1	C	3TIJ	A	0.026075	53.009433
3ME1	C	4A0L	E	0.026120	124.294006
3ME1	C	1H9G	A	0.026141	27.037012
3ME1	C	1HW1	A	0.026181	23.748684
3ME1	C	1EHK	A	0.026344	98.244593
3ME1	C	3BTI	A	0.026373	27.856777
3ME1	C	2DTZ	A	0.026389	29.154759
3ME1	C	1E2X	A	0.026411	26.019224
3ME1	C	1HW1	B	0.026453	23.832751
3ME1	C	1QVU	D	0.026528	31.906112
3ME1	C	3TUZ	A	0.026549	20.832667
3ME1	C	3EH4	A	0.026584	94.026592
3ME1	C	2GBY	B	0.026590	31.176915
3ME1	C	2QPD	A	0.026595	96.566040
3ME1	C	1HW2	B	0.026599	25.573424
3ME1	C	1RKW	B	0.026781	31.176915
3ME1	C	3FIK	Q	0.026784	53.113087
3ME1	C	2X8Z	A	0.026852	60.794737
3ME1	C	3KBC	A	0.026872	73.368931
3ME1	C	3EH5	A	0.026898	90.812995
3ME1	C	2NWW	C	0.026899	62.968246
3ME1	C	3QJR	A	0.026902	96.819420
3ME1	C	4FAA	A	0.026937	87.709749
3ME1	C	3KBC	B	0.026950	73.396185
3ME1	C	1UZF	A	0.026974	64.791975
3ME1	C	1RKW	A	0.026978	28.000000
3ME1	C	1ERE	A	0.026978	20.856654
3ME1	C	1ERE	D	0.026978	20.856654
3ME1	C	1ERE	E	0.026978	20.856654
3ME1	C	3BNY	D	0.026982	21.977261
3ME1	C	3L3N	A	0.026987	64.861391
3ME1	C	2X8Y	A	0.027032	58.154965
3ME1	C	3BNY	B	0.027041	22.405357
3ME1	C	1O86	A	0.027070	64.869099
3ME1	C	1FFT	F	0.027090	88.107888
3ME1	C	4A0C	E	0.027102	123.523277
3ME1	C	3V8G	E	0.027120	75.345869
3ME1	C	1O8A	A	0.027124	64.822835
3ME1	C	1FFT	A	0.027128	88.209977
3ME1	C	3V8G	B	0.027139	75.352505
3ME1	C	1XME	A	0.027161	97.133928
3ME1	C	3PWQ	C	0.027173	22.226111
3ME1	C	1UZE	A	0.027175	63.087241
3ME1	C	2NWL	B	0.027183	64.529063
3ME1	C	1RKW	D	0.027192	31.240999
3ME1	C	3QJT	A	0.027224	91.383806
3ME1	C	3S3B	A	0.027229	97.974486
3ME1	C	4FA7	A	0.027255	91.673333
3ME1	C	1QVT	B	0.027268	30.692019
3ME1	C	2G0E	D	0.027283	28.705400
3ME1	C	2NWW	B	0.027288	63.851390
3ME1	C	4AA2	A	0.027291	61.692787
3ME1	C	3Q17	B	0.027293	77.388630
3ME1	C	2AO2	B	0.027300	31.701735
3ME1	C	3KBC	C	0.027303	73.464277
3ME1	C	1RPW	D	0.027312	29.154759
3ME1	C	4A0L	H	0.027362	123.640608
3ME1	C	1ERE	B	0.027368	21.000000
3ME1	C	1ERE	F	0.027368	21.000000
3ME1	C	2AO2	C	0.027370	32.449961
3ME1	C	3S33	A	0.027386	97.984693
3ME1	C	1SIG	A	0.027395	37.775654
3ME1	C	3S39	A	0.027404	97.800818
3ME1	C	3TUZ	B	0.027415	21.118712
3ME1	C	2YDM	A	0.027419	63.118935
3ME1	C	2NWL	C	0.027430	64.583280
3ME1	C	3PWQ	D	0.027442	22.068076
3ME1	C	1HM7	A	0.027445	21.118712
3ME1	C	3S3A	A	0.027465	96.860725
3ME1	C	3PWQ	F	0.027496	24.062419
3ME1	C	1ERE	C	0.027502	21.047565
3ME1	C	3S38	A	0.027511	93.648278
3ME1	C	3QMZ	A	0.027540	466.868290
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
4FNI	A	4FNI	A	0.000000	0.000000
4FNI	A	3QGP	A	0.154783	7.549834
4FNI	A	3LGM	A	0.190850	8.544004
4FNI	A	2ZDP	A	0.198743	8.660254
4FNI	A	4FNH	B	0.226417	8.831761
4FNI	A	3LGN	A	0.244692	9.848858
4FNI	A	4FNH	A	0.244909	9.591663
4FNI	A	3QGP	B	0.249290	9.797959
4FNI	A	2ZDO	B	0.252122	9.433981
4FNI	A	2ZDP	B	0.253094	9.949874
4FNI	A	2ZDO	A	0.257478	9.643651
4FNI	A	2ZDO	C	0.260478	9.643651
4FNI	A	2ZDO	D	0.265537	9.695360
4FNI	A	4FNI	B	0.266825	10.148892
4FNI	A	1XBW	D	0.267111	9.433981
4FNI	A	3LGN	B	0.274451	10.000000
4FNI	A	1SQE	B	0.286044	10.440307
4FNI	A	1SQE	A	0.290459	10.198039
4FNI	A	1XBW	A	0.291962	10.000000
4FNI	A	3LGM	B	0.293080	10.583005
4FNI	A	1XBW	C	0.312638	10.148892
4FNI	A	1TZ0	C	0.315990	10.488088
4FNI	A	1XBW	B	0.331276	10.723805
4FNI	A	1TZ0	A	0.336983	11.000000
4FNI	A	1TZ0	B	0.348562	10.954451
4FNI	A	1LNU	B	0.353860	20.199010
4FNI	A	1LNU	D	0.353860	20.199010
4FNI	A	1LNU	F	0.354810	20.248457
4FNI	A	1LNU	H	0.354810	20.248457
4FNI	A	1IAO	B	0.364960	18.466185
4FNI	A	4FPV	B	0.377178	20.396078
4FNI	A	2IPK	B	0.383666	18.574176
4FNI	A	1LO5	B	0.384087	18.193405
4FNI	A	1FV1	B	0.385750	18.574176
4FNI	A	1T5X	B	0.385990	18.788294
4FNI	A	1BX2	E	0.386163	18.493242
4FNI	A	1KG0	B	0.387531	18.357560
4FNI	A	3C6L	H	0.388329	19.313208
4FNI	A	1JWS	B	0.388513	18.708287
4FNI	A	1PYW	B	0.389155	18.841444
4FNI	A	1FV1	E	0.389934	18.574176
4FNI	A	2WBJ	F	0.390945	17.521415
4FNI	A	3JWN	G	0.391901	18.466185
4FNI	A	1JWM	B	0.392858	18.920888
4FNI	A	1V7N	J	0.393332	22.671568
4FNI	A	1KLU	B	0.393394	18.947295
4FNI	A	1D5X	B	0.393877	18.055470
4FNI	A	3QXD	B	0.394241	17.972201
4FNI	A	1SJE	B	0.394249	18.681542
4FNI	A	3JWN	M	0.394518	19.209373
4FNI	A	3QC6	X	0.394630	32.695565
4FNI	A	2FSE	B	0.395193	17.916473
4FNI	A	1SJH	B	0.395527	19.052559
4FNI	A	2OJE	B	0.395585	17.635192
4FNI	A	3SXX	A	0.395931	53.131911
4FNI	A	2FSE	D	0.396385	17.972201
4FNI	A	1BX2	B	0.396555	18.384776
4FNI	A	2E32	C	0.396595	19.313208
4FNI	A	3SXX	B	0.397289	54.018515
4FNI	A	3L6F	B	0.398001	18.761663
4FNI	A	1I3R	B	0.398124	22.068076
4FNI	A	2OJE	F	0.398980	17.691806
4FNI	A	1KLG	B	0.399204	19.235384
4FNI	A	3SX1	C	0.399385	54.258640
4FNI	A	2VQ5	B	0.400075	14.560220
4FNI	A	3RDT	D	0.400243	19.078784
4FNI	A	2G9H	B	0.400381	18.466185
4FNI	A	3C5Z	D	0.401074	20.174241
4FNI	A	2IAN	L	0.401746	18.841444
4FNI	A	1K2D	B	0.401951	18.439089
4FNI	A	1MCD	A	0.402361	21.977261
4FNI	A	4F1H	B	0.403742	20.099751
4FNI	A	3C6L	D	0.403911	19.261360
4FNI	A	3SX1	B	0.403986	54.543561
4FNI	A	1JWU	B	0.404452	19.078784
4FNI	A	1D9K	H	0.404839	18.681542
4FNI	A	3BFW	A	0.405378	15.198684
4FNI	A	4FXG	D	0.406187	73.389373
4FNI	A	1I1C	A	0.406358	22.759613
4FNI	A	2IAD	B	0.406531	19.287302
4FNI	A	2ICE	A	0.406766	70.092796
4FNI	A	2VNE	B	0.406865	14.899664
4FNI	A	2QTJ	B	0.406931	62.112801
4FNI	A	3CHN	B	0.406931	62.112801
4FNI	A	3CHN	D	0.406931	62.112801
4FNI	A	3CHN	C	0.406931	62.112801
4FNI	A	2QTJ	A	0.406931	62.112801
4FNI	A	2QTJ	C	0.406931	62.112801
4FNI	A	3CHN	A	0.406931	62.112801
4FNI	A	2QTJ	D	0.407055	62.128898
4FNI	A	3SXX	F	0.407224	53.553711
4FNI	A	1A6A	B	0.407576	18.814888
4FNI	A	4F1H	A	0.407645	20.736441
4FNI	A	2VQ5	A	0.407754	15.842980
4FNI	A	3C5Z	H	0.407817	20.420578
4FNI	A	3KXF	P	0.407994	23.643181
4FNI	A	1IVX	A	0.408215	59.279001
4FNI	A	3KD4	B	0.408309	44.260592
4FNI	A	3C60	H	0.408530	19.493589
4FNI	A	3G6J	A	0.408611	70.985914
4FNI	B	4FNI	B	0.000000	0.000000
4FNI	B	3LGM	B	0.110001	6.708204
4FNI	B	3LGN	B	0.133847	7.280110
4FNI	B	4FNH	A	0.151153	7.810250
4FNI	B	2ZDP	B	0.158615	8.124038
4FNI	B	2ZDO	C	0.163904	8.000000
4FNI	B	3LGN	A	0.166515	8.366600
4FNI	B	2ZDO	A	0.167906	8.124038
4FNI	B	2ZDO	B	0.170212	8.124038
4FNI	B	2ZDP	A	0.173105	8.366600
4FNI	B	1XBW	D	0.174678	8.124038
4FNI	B	3QGP	B	0.177613	8.544004
4FNI	B	2ZDO	D	0.188270	8.544004
4FNI	B	3LGM	A	0.191138	8.831761
4FNI	B	3QGP	A	0.191259	8.717798
4FNI	B	4FNH	B	0.218235	9.110434
4FNI	B	1SQE	B	0.259768	10.295630
4FNI	B	4FNI	A	0.266825	10.148892
4FNI	B	1SQE	A	0.269793	10.246951
4FNI	B	1XBW	A	0.278600	10.246951
4FNI	B	1XBW	C	0.288900	10.295630
4FNI	B	1XBW	B	0.310663	10.862780
4FNI	B	1TZ0	B	0.331456	11.180340
4FNI	B	1TZ0	A	0.354434	11.747340
4FNI	B	1TZ0	C	0.355306	11.618950
4FNI	B	3I19	A	0.355925	23.832751
4FNI	B	3M4E	A	0.358048	45.639895
4FNI	B	3CHN	A	0.360485	60.901560
4FNI	B	3CHN	B	0.360485	60.901560
4FNI	B	3CHN	D	0.360485	60.901560
4FNI	B	3CHN	C	0.360485	60.901560
4FNI	B	2QTJ	A	0.360485	60.901560
4FNI	B	2QTJ	C	0.360485	60.901560
4FNI	B	2QTJ	B	0.360485	60.901560
4FNI	B	2QTJ	D	0.360619	60.917978
4FNI	B	2E32	A	0.363914	18.973666
4FNI	B	2E31	A	0.363914	18.973666
4FNI	B	3MLV	L	0.364583	23.194827
4FNI	B	2JQY	A	0.365072	42.825226
4FNI	B	3M3R	B	0.365557	47.127487
4FNI	B	3M4E	B	0.365665	45.858478
4FNI	B	3M3R	G	0.365971	46.421978
4FNI	B	3M4E	C	0.367862	46.076024
4FNI	B	3M4E	G	0.367971	44.911023
4FNI	B	3M4D	G	0.368120	46.636895
4FNI	B	3M3R	A	0.368315	47.085029
4FNI	B	2ESG	B	0.368317	60.786512
4FNI	B	1IGA	B	0.368317	60.786512
4FNI	B	1IGA	A	0.368717	60.835845
4FNI	B	3M4E	E	0.368924	45.967380
4FNI	B	3M2L	D	0.368975	46.615448
4FNI	B	3ANZ	a	0.369278	48.041649
4FNI	B	3M2L	B	0.369363	47.191101
4FNI	B	3M4D	D	0.369597	47.000000
4FNI	B	2ESG	A	0.369851	60.324125
4FNI	B	3M4D	A	0.369990	47.254629
4FNI	B	3M4E	F	0.370044	46.615448
4FNI	B	3ANZ	C	0.370185	47.812132
4FNI	B	3ANZ	T	0.370389	47.833043
4FNI	B	3M4E	D	0.370409	45.793013
4FNI	B	3M2L	G	0.370468	46.335731
4FNI	B	1IGY	B	0.370623	47.749346
4FNI	B	3ANZ	S	0.370666	48.938737
4FNI	B	7AHL	D	0.371068	48.010416
4FNI	B	3ANZ	X	0.371236	47.812132
4FNI	B	3ANZ	J	0.371293	47.602521
4FNI	B	3M3R	E	0.371396	47.613023
4FNI	B	3ANZ	Q	0.371643	47.853944
4FNI	B	3M2L	F	0.371711	47.968740
4FNI	B	1KSI	B	0.371800	62.745518
4FNI	B	3ANZ	I	0.371956	48.641546
4FNI	B	3ANZ	F	0.372154	48.662100
4FNI	B	3M4D	C	0.372478	47.507894
4FNI	B	3M4D	E	0.372545	47.191101
4FNI	B	3M3R	C	0.372593	47.843495
4FNI	B	3ANZ	H	0.372695	48.394215
4FNI	B	3ANZ	O	0.372760	47.968740
4FNI	B	1O0V	B	0.372779	37.894591
4FNI	B	3ANZ	B	0.372929	48.959167
4FNI	B	3NK3	D	0.372940	13.190906
4FNI	B	3M2L	E	0.373126	48.114447
4FNI	B	3M2L	A	0.373434	46.957428
4FNI	B	3M3R	D	0.373474	46.529560
4FNI	B	1IGY	D	0.373843	47.539457
4FNI	B	3M4D	B	0.373972	48.093659
4FNI	B	7AHL	C	0.374037	48.425200
4FNI	B	3ANZ	A	0.374831	48.507731
4FNI	B	3ANZ	Z	0.374902	48.948953
4FNI	B	3TO4	D	0.375073	25.709920
4FNI	B	3M3R	F	0.375102	47.885280
4FNI	B	7AHL	B	0.375377	48.238988
4FNI	B	7AHL	F	0.375422	48.135226
4FNI	B	4FRW	A	0.375561	26.851443
4FNI	B	3ANZ	N	0.375602	49.457052
4FNI	B	3ANZ	L	0.375937	48.948953
4FNI	B	3M4D	F	0.375976	48.301139
4FNI	B	3ANZ	P	0.376224	48.435524
4FNI	B	7AHL	A	0.376270	48.114447
4FNI	B	3ANZ	M	0.376374	48.342528
4FNI	B	3ANZ	E	0.376424	48.238988
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3HER	A	3HER	A	-0.000000	0.000000
3HER	A	3HER	B	0.043819	6.633250
3HER	A	3HES	B	0.057777	7.937254
3HER	A	3HEQ	A	0.061213	9.273618
3HER	A	3P8L	A	0.064867	67.409198
3HER	A	3QAP	A	0.065680	56.444663
3HER	A	3MZG	A	0.066029	37.309516
3HER	A	3RD0	A	0.066926	35.679126
3HER	A	2YFB	B	0.067024	91.230477
3HER	A	2XGW	A	0.067363	34.655447
3HER	A	3ZBH	F	0.067387	19.570386
3HER	A	3R9M	A	0.067513	84.243694
3HER	A	3N1E	B	0.067973	32.357379
3HER	A	2WLU	A	0.067974	28.460499
3HER	A	3A9Q	G	0.068088	39.458839
3HER	A	3FI6	A	0.068109	39.786933
3HER	A	2ZG9	X	0.068210	37.469988
3HER	A	3F38	A	0.068348	34.885527
3HER	A	3AK8	I	0.068369	36.138622
3HER	A	2VXX	B	0.068641	34.727511
3HER	A	3BVF	D	0.068743	33.211444
3HER	A	3AJO	A	0.068746	39.242834
3HER	A	3Q2Q	A	0.069241	80.074965
3HER	A	3A68	G	0.069306	42.284749
3HER	A	3AK8	E	0.069359	36.742346
3HER	A	3NZZ	A	0.069474	64.381674
3HER	A	3AK8	F	0.070089	29.698485
3HER	A	3H7X	A	0.070225	9.591663
3HER	A	2WLA	A	0.070473	29.000000
3HER	A	3HRN	A	0.070478	15.620499
3HER	A	2ZG8	X	0.070601	36.069378
3HER	A	3BVF	B	0.070724	38.314488
3HER	A	2Y3Q	K	0.070929	34.568772
3HER	A	3N0P	A	0.071192	36.124784
3HER	A	3A68	S	0.071516	39.837169
3HER	A	3H7X	C	0.071700	8.717798
3HER	A	2W0F	C	0.071867	14.422205
3HER	A	2VXI	A	0.072462	35.128336
3HER	A	3UBW	A	0.072501	55.794265
3HER	A	3UAL	A	0.072547	55.515764
3HER	A	3EDV	A	0.072558	133.738551
3HER	A	2B9C	A	0.072580	49.899900
3HER	A	2Y3Q	J	0.072671	33.570821
3HER	A	3A9Q	F	0.072834	37.629775
3HER	A	3BVK	D	0.072882	36.097091
3HER	A	3F32	A	0.073074	31.527766
3HER	A	2CF7	E	0.073201	31.032241
3HER	A	3A68	P	0.073315	40.620192
3HER	A	4FJ3	B	0.073531	50.378567
3HER	A	3H8K	B	0.073563	13.490738
3HER	A	1IIJ	A	0.073587	10.440307
3HER	A	3GE4	L	0.073664	33.105891
3HER	A	3O00	A	0.073759	61.432890
3HER	A	3A68	W	0.073822	36.138622
3HER	A	2Y3Q	C	0.074023	36.110940
3HER	A	3FX7	A	0.074038	15.905974
3HER	A	3BVF	C	0.074186	34.684290
3HER	A	3H7X	E	0.074817	9.695360
3HER	A	3ZYL	B	0.074998	43.931765
3HER	A	4ATM	A	0.075165	81.694553
3HER	A	3ZRV	A	0.075246	20.000000
3HER	A	2XJO	D	0.075787	37.536649
3HER	A	3O01	A	0.075876	62.489999
3HER	A	3A9Q	P	0.076069	37.376463
3HER	A	3G6I	A	0.076119	43.714986
3HER	A	3BJ4	B	0.076444	9.848858
3HER	A	3EDU	A	0.076457	67.320131
3HER	A	3AK8	H	0.076585	36.864617
3HER	A	3O8I	A	0.076617	47.444705
3HER	A	4EIY	A	0.076645	114.682169
3HER	A	3A9Q	N	0.076715	33.105891
3HER	A	3GE4	J	0.076864	34.885527
3HER	A	3A9Q	S	0.076940	34.799425
3HER	A	2V1K	A	0.076951	28.195744
3HER	A	4GMX	C	0.077062	240.243626
3HER	A	1IJ3	B	0.077112	11.747340
3HER	A	3F35	A	0.077405	40.174619
3HER	A	2VMB	A	0.077612	15.033296
3HER	A	3EGM	F	0.077638	41.701319
3HER	A	1YUZ	B	0.077776	32.924155
3HER	A	3VM9	B	0.077957	30.166206
3HER	A	3BVK	F	0.078019	41.833001
3HER	A	3LG7	B	0.078058	38.548671
3HER	A	3ZYL	A	0.078180	52.725705
3HER	A	1X91	A	0.078197	27.892651
3HER	A	3OK8	B	0.078227	90.066642
3HER	A	3R2L	A	0.078293	39.509493
3HER	A	3LRD	A	0.078330	20.469489
3HER	A	1IJ2	C	0.078431	11.832160
3HER	A	2CF7	I	0.078443	27.092434
3HER	A	3NP2	X	0.078453	31.780497
3HER	A	2CF7	C	0.078513	32.249031
3HER	A	3A68	U	0.078759	38.897301
3HER	A	3AK8	D	0.078829	35.860842
3HER	A	2FBQ	A	0.078856	36.891733
3HER	A	3KMI	B	0.078891	34.234486
3HER	A	3NMM	D	0.079191	20.322401
3HER	A	3A68	K	0.079241	41.388404
3HER	A	3AJP	A	0.079304	34.785054
3HER	A	3PT8	B	0.079415	26.720778
3HER	B	3HER	B	0.000000	0.000000
3HER	B	3HER	A	0.043819	6.633250
3HER	B	3HEQ	A	0.048004	8.485281
3HER	B	3RD0	A	0.060250	35.707142
3HER	B	3NP0	X	0.060624	34.713110
3HER	B	3HES	B	0.061282	7.937254
3HER	B	3F35	A	0.061425	39.899875
3HER	B	3BVK	D	0.062247	35.986108
3HER	B	3F39	A	0.062271	39.698866
3HER	B	3FI6	A	0.064754	39.937451
3HER	B	1YUZ	B	0.064800	32.710854
3HER	B	3O7R	A	0.066014	41.665333
3HER	B	3EGM	F	0.066121	41.581246
3HER	B	3BVK	F	0.067234	41.737274
3HER	B	3NP2	X	0.068116	31.654384
3HER	B	4EIY	A	0.069311	114.769334
3HER	B	4ADZ	A	0.069331	19.874607
3HER	B	3ZBH	F	0.069331	19.874607
3HER	B	2ZG9	X	0.069948	37.788887
3HER	B	3FX7	A	0.070189	15.905974
3HER	B	3QH9	A	0.070374	19.519221
3HER	B	3O00	A	0.070636	61.611687
3HER	B	3O7S	A	0.070718	32.542280
3HER	B	2FG4	A	0.070768	33.719431
3HER	B	3F38	A	0.070807	35.227830
3HER	B	3O02	B	0.070933	60.398675
3HER	B	1IJ3	B	0.071110	11.313708
3HER	B	1IJ3	C	0.071110	11.313708
3HER	B	3GE4	L	0.071691	33.286634
3HER	B	3R48	B	0.071802	11.357817
3HER	B	3A68	S	0.071977	40.112342
3HER	B	4ADZ	B	0.072189	18.357560
3HER	B	3F32	A	0.072319	31.749016
3HER	B	3R9M	A	0.072412	84.658136
3HER	B	3N0P	A	0.072564	36.428011
3HER	B	3EDV	A	0.072623	134.022386
3HER	B	3BVF	C	0.072719	34.885527
3HER	B	4ATM	A	0.072729	81.902381
3HER	B	3AEI	B	0.072919	18.027756
3HER	B	1W5G	A	0.073004	10.770330
3HER	B	3OK8	A	0.073010	92.763139
3HER	B	3Q2Q	A	0.073134	80.461171
3HER	B	2FFX	J	0.073268	40.236799
3HER	B	3BVK	E	0.073394	40.533936
3HER	B	3LT7	C	0.073421	13.674794
3HER	B	3A9Q	T	0.073578	37.563280
3HER	B	1W5J	D	0.073636	10.198039
3HER	B	1W5K	D	0.073636	10.198039
3HER	B	3A68	K	0.073637	41.460825
3HER	B	2JGO	C	0.073852	11.489125
3HER	B	3AJQ	A	0.073957	35.707142
3HER	B	4G2K	A	0.074045	28.635642
3HER	B	3A9Q	Q	0.074221	35.637059
3HER	B	3EDU	A	0.074250	67.527772
3HER	B	3AK8	F	0.074282	30.099834
3HER	B	3LG7	B	0.074342	38.678159
3HER	B	2YFB	B	0.074402	91.711504
3HER	B	2RLD	C	0.074415	25.159491
3HER	B	3G6I	A	0.074423	43.920383
3HER	B	1RB6	B	0.074448	10.677078
3HER	B	3EFG	A	0.074658	9.000000
3HER	B	4GMX	C	0.074768	240.472452
3HER	B	3A9Q	K	0.074814	42.766810
3HER	B	3EGM	D	0.074827	45.011110
3HER	B	3A9Q	P	0.074868	37.589892
3HER	B	3O79	B	0.074996	10.246951
3HER	B	3KXU	A	0.075261	37.389838
3HER	B	3P9T	B	0.075347	31.128765
3HER	B	3AJP	A	0.075446	34.899857
3HER	B	3H7X	B	0.075644	9.848858
3HER	B	3AK8	G	0.076226	33.226495
3HER	B	3EFZ	D	0.076275	55.235858
3HER	B	1W5J	A	0.076313	9.797959
3HER	B	1W5K	A	0.076313	9.797959
3HER	B	3ZYM	B	0.076343	54.184869
3HER	B	3A9Q	B	0.076349	37.349699
3HER	B	3EPV	D	0.076512	18.574176
3HER	B	3MVP	B	0.076549	35.805028
3HER	B	4GPT	C	0.076636	245.865817
3HER	B	3AJO	A	0.076864	39.774364
3HER	B	3BVK	C	0.076877	32.109189
3HER	B	3UUM	A	0.077023	38.457769
3HER	B	3A9Q	S	0.077159	35.057096
3HER	B	3N38	A	0.077272	63.403470
3HER	B	3GE4	E	0.077320	38.961519
3HER	B	3NCB	A	0.077377	32.341923
3HER	B	3VIE	A	0.077408	9.219544
3HER	B	3A68	Q	0.077501	35.608988
3HER	B	3AK8	B	0.077600	37.134889
3HER	B	3KMI	B	0.077627	34.438351
3HER	B	3O8I	A	0.077630	47.738873
3HER	B	3O02	A	0.077665	59.682493
3HER	B	3F3C	A	0.077747	125.614490
3HER	B	3O40	A	0.078033	73.708887
3HER	B	3A68	P	0.078090	41.036569
3HER	B	3H7X	A	0.078094	10.099505
3HER	B	3O01	A	0.078102	62.825154
3HER	B	3ARC	X	0.078208	10.198039
3HER	B	3ARC	x	0.078208	10.198039
3HER	B	3A68	E	0.078224	34.351128
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
1HRZ	A	1HRZ	A	0.000000	0.000000
1HRZ	A	1HRY	A	0.010542	2.449490
1HRZ	A	1J3D	A	0.099975	8.306624
1HRZ	A	2WWB	A	0.101791	83.264638
1HRZ	A	3DHW	F	0.103358	45.387223
1HRZ	A	1YSX	A	0.103603	33.570821
1HRZ	A	2AKH	Z	0.103837	14.142136
1HRZ	A	2KDC	A	0.104329	17.204651
1HRZ	A	2KDC	B	0.104329	17.204651
1HRZ	A	2KDC	C	0.104329	17.204651
1HRZ	A	3K2S	A	0.106455	71.902712
1HRZ	A	3IYD	F	0.107028	93.957437
1HRZ	A	3DHW	B	0.107504	44.158804
1HRZ	A	2H35	B	0.108087	21.377558
1HRZ	A	2H35	D	0.108087	21.377558
1HRZ	A	1HMF	A	0.108478	8.485281
1HRZ	A	1YYF	A	0.110258	53.056574
1HRZ	A	2LCK	A	0.110710	58.940648
1HRZ	A	1RCW	B	0.111089	42.320208
1HRZ	A	1RCW	A	0.111120	41.424630
1HRZ	A	3S38	A	0.111183	164.526594
1HRZ	A	1Y6K	L	0.111279	26.720778
1HRZ	A	3ZYS	E	0.111580	74.659226
1HRZ	A	2L51	A	0.111652	12.688578
1HRZ	A	3J00	1	0.111755	51.390661
1HRZ	A	3NSQ	A	0.112478	43.266615
1HRZ	A	2H3T	B	0.112730	9.746794
1HRZ	A	1HME	A	0.112734	8.717798
1HRZ	A	1KKQ	C	0.112776	58.103356
1HRZ	A	2LHK	A	0.112882	17.832555
1HRZ	A	2K9B	A	0.112894	8.000000
1HRZ	A	3S0I	A	0.113203	41.665333
1HRZ	A	3EH5	A	0.113340	161.765262
1HRZ	A	2JCN	A	0.113353	32.649655
1HRZ	A	2LVF	A	0.113573	12.449900
1HRZ	A	1KKQ	A	0.113633	56.444663
1HRZ	A	1KNU	A	0.113839	59.396970
1HRZ	A	3R5M	C	0.114092	42.778499
1HRZ	A	3O2Z	a	0.114484	10.723805
1HRZ	A	2CFQ	A	0.114650	122.507143
1HRZ	A	1G5Y	C	0.114687	45.814845
1HRZ	A	3B5D	A	0.114866	21.931712
1HRZ	A	3TY0	B	0.114998	59.025418
1HRZ	A	2GFP	B	0.115206	110.290525
1HRZ	A	2GFP	A	0.115206	110.290525
1HRZ	A	3HO0	B	0.115249	59.050826
1HRZ	A	1DO2	B	0.115357	60.530984
1HRZ	A	1RCW	C	0.115361	40.595566
1HRZ	A	2DRN	C	0.115610	8.888194
1HRZ	A	2GL8	D	0.115624	29.529646
1HRZ	A	2GL8	A	0.115671	27.694765
1HRZ	A	4FA7	A	0.115690	162.625336
1HRZ	A	2ACL	G	0.115737	33.030289
1HRZ	A	1G1U	C	0.115764	46.743984
1HRZ	A	1DO2	D	0.116090	59.766211
